date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2020/5/7,2876.47,2882.02,2871.52,2864.58,2267369.5,-6.62,-0.23,2848.44,2837.571,2828.343,2349906.82,2319604.36,2275493.67
2020/5/8,2882.71,2903.8,2895.34,2879.2,2268220.75,23.82,0.83,2865.504,2844.404,2832.072,2295805.47,2313190.56,2253805.62
2020/5/11,2901.57,2914.28,2894.8,2884.38,2251204,-0.54,-0.02,2879.976,2849.486,2836.043,2341922.65,2320990.96,2244608.17
2020/5/12,2894.62,2897.9,2891.56,2871.23,1970829.88,-3.24,-0.11,2886.272,2854.792,2839.326,2251178.08,2269294.93,2224057.24
2020/5/13,2882.96,2900.26,2898.05,2875.54,1850613.12,6.49,0.22,2890.254,2863.744,2844.397,2121647.45,2219171.16,2199860.51
2020/5/14,2887.06,2887.06,2870.34,2869.18,1977762,-27.71,-0.96,2890.018,2869.229,2848.762,2063725.95,2206816.39,2210186.33
2020/5/15,2880.71,2884.22,2868.46,2863.37,1889835.88,-1.88,-0.07,2884.642,2875.073,2850.821,1988048.98,2141927.23,2203329.84
2020/5/18,2872.52,2889.98,2875.42,2862.27,2260228.75,6.96,0.24,2880.766,2880.371,2854.033,1989853.93,2165888.29,2213530.7
2020/5/19,2897.69,2900.22,2898.58,2887.58,1972224,23.16,0.81,2882.17,2884.221,2857.965,1990132.75,2120655.41,2210640.01
2020/5/20,2896.47,2896.47,2883.74,2876.18,2105199.75,-14.84,-0.51,2879.308,2884.781,2860.228,2041050.08,2081348.76,2193031.63
2020/5/21,2890.72,2891.52,2867.92,2864.21,2035320.38,-15.82,-0.55,2878.824,2884.421,2860.996,2052561.75,2058143.85,2188874.11
2020/5/22,2863.05,2863.05,2813.77,2808.02,2090637.12,-54.15,-1.89,2867.886,2876.264,2860.334,2092722,2040385.49,2176788.03
2020/5/25,2816.24,2821.5,2817.97,2802.47,1728855.62,4.2,0.15,2856.396,2868.581,2859.034,1986447.37,1988150.65,2154570.81
2020/5/26,2827.9,2848.34,2846.55,2825.9,1745623.75,28.58,1.01,2845.99,2864.08,2859.436,1941127.32,1965630.04,2117462.48
2020/5/27,2847.32,2849,2836.8,2831.93,1981493.38,-9.75,-0.34,2836.602,2857.955,2860.85,1916386.05,1978718.06,2098944.61
2020/5/28,2838.21,2861.92,2846.22,2820.15,2075460.25,9.42,0.33,2832.262,2855.543,2862.386,1924414.02,1988487.89,2097652.14
2020/5/29,2835.58,2855.38,2852.35,2829.63,2067928,6.13,0.21,2839.978,2853.932,2864.503,1919872.2,2006297.1,2074112.16
2020/6/1,2871.96,2917.15,2915.43,2871.96,2601960.5,63.08,2.21,2859.47,2857.933,2869.152,2094493.18,2040470.28,2103179.28
2020/6/2,2916.32,2926.36,2921.4,2909.13,2561080.5,5.97,0.2,2874.44,2860.215,2872.218,2257584.53,2099355.93,2110005.67
2020/6/3,2930.39,2942.76,2923.37,2922.66,2556639.75,1.97,0.07,2891.754,2864.178,2874.48,2372613.8,2144499.93,2112924.34
2020/6/4,2931.84,2932.97,2919.25,2910.75,2266058.75,-4.12,-0.14,2906.36,2869.311,2876.866,2410733.5,2167573.76,2112858.81
2020/6/5,2923.19,2930.8,2930.8,2909.12,2173606.75,11.55,0.4,2922.05,2881.014,2878.639,2431869.25,2175870.73,2108128.11
2020/6/8,2941.98,2950.07,2937.77,2934.21,2311243.5,6.97,0.24,2926.518,2892.994,2880.788,2373725.85,2234109.51,2111130.08
2020/6/9,2939.54,2957.12,2956.11,2932.94,2090485.88,18.34,0.62,2933.46,2903.95,2884.015,2279606.93,2268595.73,2117112.88
2020/6/10,2951.28,2951.33,2943.75,2934.84,2079259.75,-12.36,-0.42,2937.536,2914.645,2886.3,2184130.93,2278372.36,2128545.21
2020/6/11,2939.79,2952.65,2920.9,2912.19,2337229.5,-22.85,-0.78,2937.866,2922.113,2888.828,2198365.08,2304549.29,2146518.59
2020/6/12,2876.8,2930.26,2919.74,2872.62,2360086.5,-1.16,-0.04,2935.654,2928.852,2891.392,2235661.03,2333765.14,2170031.12
2020/6/15,2908.28,2922.54,2890.03,2890.03,2432050.5,-29.71,-1.02,2926.106,2926.312,2892.123,2259822.43,2316774.14,2178622.21
2020/6/16,2912.83,2931.78,2931.75,2909.13,2233130.75,41.72,1.44,2921.234,2927.347,2893.781,2288351.4,2283979.16,2191667.54
2020/6/17,2932.67,2936.62,2935.87,2919.04,2346544,4.12,0.14,2919.658,2928.597,2896.388,2341808.25,2262969.59,2203734.76
2020/6/18,2929.88,2942.9,2939.32,2920.11,2586913.75,3.45,0.12,2923.342,2930.604,2899.958,2391745.1,2295055.09,2231314.43
2020/6/19,2938.79,2973.32,2967.63,2935.82,2643139.5,28.31,0.96,2932.92,2934.287,2907.651,2448355.7,2342008.36,2258939.54
2020/6/22,2966.9,2983.44,2965.27,2959.04,2678838.25,-2.36,-0.08,2947.968,2937.037,2915.016,2497713.25,2378767.84,2306438.68
2020/6/23,2960.89,2972.4,2970.62,2949.85,2252122,5.35,0.18,2955.742,2938.488,2921.219,2501511.5,2394931.45,2331763.59
2020/6/24,2972.98,2982.94,2979.55,2971.22,2132007.25,8.93,0.3,2964.478,2942.068,2928.357,2458604.15,2400206.2,2339289.28
2020/6/29,2973.08,2977.91,2961.52,2951.77,2206227.25,-18.03,-0.6,2968.918,2946.13,2934.122,2382466.85,2387105.98,2345827.63
2020/6/30,2965.11,2990.83,2984.67,2965.11,2149572.25,23.15,0.78,2972.326,2952.623,2940.738,2283753.4,2366054.55,2349909.84
2020/7/1,2991.18,3026.19,3025.98,2984.98,2733131.5,41.31,1.38,2984.468,2966.218,2946.265,2294612.05,2396162.65,2356468.39
2020/7/2,3023.72,3092.44,3090.57,3021.67,3911280,64.59,2.13,3008.458,2982.1,2954.724,2626443.65,2563977.58,2423978.37
2020/7/3,3104,3152.81,3152.81,3104,4587938.5,62.24,2.01,3043.11,3003.794,2966.196,3117629.9,2788117.03,2525543.31
2020/7/6,3187.84,3337.27,3332.88,3187.84,6438789,180.07,5.71,3117.382,3043.15,2986.877,3964142.25,3173304.55,2734179.82
2020/7/7,3380.95,3407.08,3345.34,3336.24,6578401.5,12.46,0.37,3189.516,3080.921,3007.604,4849908.1,3566830.75,2954419.56
2020/7/8,3337.55,3421.53,3403.44,3327.71,5870817,58.1,1.74,3265.008,3124.738,3030.888,5477445.2,3886028.63,3132398.23
2020/7/9,3403.48,3456.97,3450.59,3393.64,6200018,47.15,1.39,3337.012,3172.735,3055.612,5935192.8,4280818.23,3337874.84
2020/7/10,3418.93,3433.11,3383.32,3372.51,5561200,-67.27,-1.95,3383.114,3213.112,3077.59,6129845.1,4623737.5,3511971.85
2020/7/13,3379.39,3458.79,3443.29,3369.04,5580069,59.97,1.77,3405.196,3261.289,3103.71,5958101.1,4961121.68,3674113.83
2020/7/14,3435.02,3451.22,3414.62,3366.08,5432115,-28.67,-0.83,3419.052,3304.284,3128.454,5728843.8,5289375.95,3827715.25
2020/7/15,3422.08,3432.45,3361.3,3345.75,4920305.5,-53.32,-1.56,3410.624,3337.816,3152.017,5538741.5,5508093.35,3952128
2020/7/16,3356.36,3373.53,3210.1,3209.73,4906131,-151.2,-4.5,3362.526,3349.769,3165.935,5279964.1,5607578.45,4085778.01
2020/7/17,3214.4,3252.78,3214.13,3181.27,3596524.25,4.03,0.13,3328.688,3355.901,3179.848,4887028.95,5508437.03,4148277.03
2020/7/20,3243.91,3314.15,3314.15,3220.68,4185553,100.02,3.11,3302.86,3354.028,3198.589,4608125.75,5283113.43,4228208.99
2020/7/21,3330.55,3336.68,3320.89,3300.57,3592520.25,6.74,0.2,3284.114,3351.583,3216.252,4240206.8,4984525.3,4275678.03
2020/7/22,3315.18,3381.98,3333.16,3311.79,3933353.25,12.27,0.37,3278.486,3344.555,3234.647,4042816.35,4790778.93,4338403.78
2020/7/23,3306.15,3336.3,3325.11,3257.83,4070425,-8.05,-0.24,3301.488,3332.007,3252.371,3875675.15,4577819.63,4429318.93
2020/7/24,3310.64,3319.13,3196.77,3184.96,4270540.5,-128.34,-3.86,3298.016,3313.352,3263.232,4010478.4,4448753.68,4536245.59
2020/7/27,3210.39,3221.98,3205.23,3174.66,2993190.25,8.46,0.27,3276.232,3289.546,3275.418,3772005.85,4190065.8,4575593.74
2020/7/28,3226.13,3245.3,3227.96,3208.49,2893778.5,22.73,0.71,3257.646,3270.88,3287.582,3632257.5,3936232.15,4612804.05
2020/7/29,3221.99,3294.55,3294.55,3209.99,3249240.5,66.59,2.06,3249.924,3264.205,3301.011,3495434.95,3769125.65,4638609.5
2020/7/30,3299.57,3312.45,3286.82,3282.16,3407041.25,-7.73,-0.23,3242.266,3271.877,3310.823,3362758.2,3619216.68,4613397.56
2020/7/31,3280.8,3333.79,3310.01,3261.61,3537589.75,23.19,0.71,3264.914,3281.465,3318.683,3216168.05,3613323.23,4560880.13
2020/8/3,3332.18,3368.1,3367.97,3327.68,4074608.75,57.96,1.75,3297.462,3286.847,3320.438,3432451.75,3602228.8,4442671.11
2020/8/4,3376.44,3391.07,3371.69,3352.5,4423285.5,3.72,0.11,3326.208,3291.927,3321.755,3738353.15,3685305.33,4334915.31
2020/8/5,3363.33,3383.64,3377.56,3333.88,3858230.25,5.87,0.17,3342.81,3296.367,3320.461,3860151.1,3677793.03,4234285.98
2020/8/6,3380.76,3392.7,3386.46,3334.33,4153025,8.9,0.26,3362.738,3302.502,3317.255,4009347.85,3686053.03,4131936.33
2020/8/7,3370.59,3374.13,3354.04,3307.71,4039296.25,-32.42,-0.96,3371.544,3318.229,3315.791,4109689.15,3662928.6,4055841.14
2020/8/10,3341.53,3399.93,3379.25,3335.04,3813796.25,25.21,0.75,3373.8,3335.631,3312.589,4057526.65,3744989.2,3967527.5
2020/8/11,3379.49,3409.06,3340.29,3336.09,4004527,-38.96,-1.15,3367.52,3346.864,3308.872,3973774.95,3856064.05,3896148.1
2020/8/12,3327.49,3335.73,3319.27,3263.27,3783289.5,-21.02,-0.63,3355.862,3349.336,3306.771,3958786.8,3909468.95,3839297.3
2020/8/13,3328.18,3338.15,3320.73,3309.46,3242912.75,1.46,0.04,3342.716,3352.727,3312.302,3776764.35,3893056.1,3756136.39
2020/8/14,3315.67,3362.03,3360.1,3302.74,3059983.75,39.37,1.19,3343.928,3357.736,3319.601,3580901.85,3845295.5,3729309.36
2020/8/17,3373.9,3450.9,3438.8,3369.37,4345982.5,78.7,2.34,3355.838,3364.819,3325.833,3687339.1,3872432.88,3737330.84
2020/8/18,3441.93,3456.72,3451.09,3432.64,3807292.75,12.29,0.36,3377.998,3372.759,3332.343,3647892.25,3810833.6,3748069.46
2020/8/19,3444.56,3454.46,3408.13,3406.16,4057222.25,-42.96,-1.25,3395.77,3375.816,3336.092,3702678.8,3830732.8,3754262.91
2020/8/20,3385.96,3394.56,3363.9,3352.78,3356009.75,-44.23,-1.3,3404.404,3373.56,3338.031,3725298.2,3751031.28,3718542.15
2020/8/21,3380.23,3393.92,3380.68,3358,2874883.5,16.78,0.5,3408.52,3376.224,3347.227,3688278.15,3634590,3648759.3
2020/8/24,3391.11,3396.57,3385.64,3368.03,2662278.5,4.96,0.15,3397.888,3376.863,3356.247,3351537.35,3519438.23,3632213.71
2020/8/25,3392.88,3408.87,3373.58,3364.16,2771134.25,-12.06,-0.36,3382.386,3380.192,3363.528,3144305.65,3396098.95,3626081.5
2020/8/26,3371.81,3382.6,3329.74,3320.14,2944510.25,-43.84,-1.3,3366.708,3381.239,3365.288,2921763.25,3312221.03,3610844.99
2020/8/27,3333.49,3351.83,3350.11,3312.99,2370993.5,20.37,0.61,3363.95,3384.177,3368.452,2724760,3225029.1,3559042.6
2020/8/28,3346.29,3405.88,3403.81,3339.65,2713255.5,53.7,1.6,3368.576,3388.548,3373.142,2692434.4,3190356.28,3517825.89
2020/8/31,3416.55,3442.74,3395.68,3395.47,3234739,-8.13,-0.24,3370.584,3384.236,3374.528,2806926.5,3079231.93,3475832.4
2020/9/1,3389.74,3410.61,3410.61,3381.71,2469992.5,14.93,0.44,3377.99,3380.188,3376.474,2746698.15,2945501.9,3378167.75
2020/9/2,3420.47,3421.4,3404.8,3377.21,2615463.25,-5.81,-0.17,3393.002,3379.855,3377.836,2680888.75,2801326,3316029.4
2020/9/3,3404.03,3425.63,3384.98,3374.26,2553462.75,-19.82,-0.58,3399.976,3381.963,3377.762,2717382.6,2721071.3,3236051.29
2020/9/4,3336.41,3360.11,3355.37,3328.55,2216365.5,-29.61,-0.88,3390.288,3379.432,3377.828,2618004.6,2655219.5,3144904.75
2020/9/7,3349.92,3368.24,3292.59,3285.63,2606165.75,-62.78,-1.87,3369.67,3370.127,3373.495,2492289.95,2649608.23,3084523.23
2020/9/8,3301.22,3324.39,3316.42,3276.44,2710662.75,23.83,0.72,3350.832,3364.411,3372.302,2540424,2643561.08,3019830.01
2020/9/9,3281,3289.61,3254.63,3238.56,3515097.5,-61.79,-1.86,3320.798,3356.9,3369.07,2720350.85,2700619.8,3006420.41
2020/9/10,3282.23,3285.47,3234.82,3227.64,3124728,-19.81,-0.61,3290.766,3345.371,3364.774,2834603.9,2775993.25,3000511.18
2020/9/11,3225.78,3262.5,3260.35,3220.54,2216988.25,25.53,0.79,3271.762,3331.025,3359.787,2834728.45,2726366.53,2958361.4
2020/9/14,3275.92,3283.53,3278.81,3261.15,2139241.25,18.46,0.57,3269.006,3319.338,3351.787,2741343.55,2616816.75,2848024.34
2020/9/15,3277.13,3297.69,3295.68,3263.75,1976844,16.87,0.52,3264.858,3307.845,3344.017,2594579.8,2567501.9,2756501.9
2020/9/16,3293.17,3302.46,3283.92,3271.08,2004433.62,-11.76,-0.36,3270.716,3295.757,3337.806,2292447.02,2506398.94,2653862.47
2020/9/17,3277.32,3290.41,3270.44,3248.5,2029319.75,-13.48,-0.41,3277.84,3284.303,3333.133,2073365.37,2453984.64,2587527.97
2020/9/18,3270.91,3338.32,3338.09,3268.53,2562608,67.65,2.07,3293.388,3282.575,3331.004,2142489.32,2488608.89,2571914.19
2020/9/21,3348.9,3350.59,3316.94,3313.07,2165031,-21.15,-0.63,3301.014,3285.01,3327.569,2147647.27,2444495.41,2547051.82
2020/9/22,3290.67,3320.23,3274.3,3265.7,2140150.75,-42.64,-1.29,3296.738,3280.798,3322.605,2180308.62,2387444.21,2515502.64
2020/9/23,3278.84,3289.76,3279.71,3264.89,1691780.62,5.41,0.17,3295.896,3283.306,3320.103,2117778.02,2205112.52,2452866.16
2020/9/24,3262.88,3265.35,3223.18,3221.24,2067360.12,-56.53,-1.72,3286.444,3282.142,3313.757,2125386.1,2099375.74,2437684.49
2020/9/25,3234.37,3239.47,3219.42,3208.03,1648224.25,-3.76,-0.12,3262.71,3278.049,3304.537,1942509.35,2042499.34,2384432.93
2020/9/28,3224.98,3238.18,3217.53,3210.89,1559827.88,-1.89,-0.06,3242.828,3271.921,3295.63,1821468.72,1984558,2300687.37
2020/9/29,3231.86,3242.79,3224.36,3219.79,1513498.75,6.83,0.21,3232.84,3264.789,3286.317,1696138.32,1938223.47,2252862.69
2020/9/30,3232.71,3244.91,3218.05,3202.34,1535044.62,-6.31,-0.2,3220.508,3258.202,3276.98,1664791.12,1891284.57,2198841.76
2020/10/9,3262.61,3280.51,3272.08,3260.19,1883256.5,54.03,1.68,3230.288,3258.366,3271.335,1627970.4,1876678.25,2165331.44
2020/10/12,3287.33,3359.15,3358.47,3286.11,2596224,86.39,2.64,3258.098,3260.404,3271.49,1817570.35,1880039.85,2184324.37
2020/10/13,3353.12,3361.83,3359.75,3334.5,2049261,1.28,0.04,3286.542,3264.685,3274.848,1915456.97,1868462.85,2156479.13
2020/10/14,3353.62,3353.62,3340.78,3332.96,1986593.88,-18.97,-0.56,3309.826,3271.333,3276.066,2010076,1853107.16,2120275.69
2020/10/15,3342.92,3354.58,3332.18,3330,1910312.88,-8.6,-0.26,3332.652,3276.58,3279.943,2085129.65,1874960.39,2040036.46
2020/10/16,3334.46,3348.95,3336.36,3319.11,1942954.25,4.18,0.12,3345.508,3287.898,3285.02,2097069.2,1862519.8,1980947.77
2020/10/19,3351.1,3371.09,3312.67,3307.84,2123035.5,-23.69,-0.71,3336.348,3297.223,3287.636,2002431.5,1910000.93,1976250.13
2020/10/20,3307.15,3328.1,3328.1,3293.77,1650847.62,15.43,0.47,3330.018,3308.28,3290.101,1922748.83,1919102.9,1951830.45
2020/10/21,3332.15,3332.15,3325.02,3304.17,1776321.12,-3.08,-0.09,3326.866,3318.346,3291.568,1880694.27,1945385.14,1941804.31
2020/10/22,3315.82,3320.88,3312.5,3281.37,1659499.88,-12.52,-0.38,3322.93,3327.791,3292.997,1830531.67,1957830.66,1924557.62
2020/10/23,3308.16,3326.05,3278,3276.62,1742089.88,-34.5,-1.04,3311.258,3328.383,3293.375,1790358.8,1943714,1910196.13
2020/10/26,3258.7,3264.45,3251.12,3226.6,1677318,-26.88,-0.82,3298.948,3317.648,3289.026,1701215.3,1851823.4,1865931.63
2020/10/27,3240.74,3258.34,3254.32,3235.54,1491155.62,3.2,0.1,3284.192,3307.105,3285.895,1669276.9,1796012.86,1832237.86
2020/10/28,3256.22,3275.87,3269.24,3238.38,1731819.62,14.92,0.46,3273.036,3299.951,3285.642,1660376.6,1770535.44,1811821.3
2020/10/29,3235.76,3289.77,3272.73,3231.12,1847035.88,3.49,0.11,3265.082,3294.006,3285.293,1697883.8,1764207.74,1819584.06
2020/10/30,3278.63,3279.86,3224.53,3219.42,2301888,-48.2,-1.47,3254.388,3282.823,3285.361,1809843.42,1800101.11,1831310.46
2020/11/2,3228.72,3242.8,3225.12,3209.91,2267791.25,0.59,0.02,3249.188,3274.068,3285.646,1927938.07,1814576.69,1862288.81
2020/11/3,3239.81,3278.38,3271.07,3237.85,2152978.75,45.95,1.43,3252.538,3268.365,3288.323,2060302.7,1864789.8,1891946.35
2020/11/4,3273.43,3286.62,3277.44,3254.11,1885141.25,6.37,0.2,3254.178,3263.607,3290.977,2090967.03,1875671.81,1910528.48
2020/11/5,3305.58,3320.41,3320.13,3291.6,2268014.5,42.69,1.3,3263.658,3264.37,3296.081,2175162.75,1936523.28,1947176.97
2020/11/6,3326.46,3326.46,3312.16,3292.15,2348641.25,-7.97,-0.24,3281.184,3267.786,3298.085,2184513.4,1997178.41,1970446.21
2020/11/9,3329.43,3380.82,3373.73,3329.43,3102197.75,61.57,1.86,3310.906,3280.047,3298.848,2351394.7,2139666.39,1995744.89
2020/11/10,3387.62,3387.62,3360.15,3346.17,2787011.25,-13.58,-0.4,3328.722,3290.63,3298.868,2478201.2,2269251.95,2032632.41
2020/11/11,3354.02,3365.84,3342.2,3339.04,2712046.5,-17.95,-0.53,3341.674,3297.926,3298.939,2643582.25,2367274.64,2068905.04
2020/11/12,3344.46,3350.28,3338.68,3329.49,2165013,-3.52,-0.1,3345.384,3304.521,3299.264,2622981.95,2399072.35,2081640.04
2020/11/13,3327.23,3327.23,3310.1,3291.64,2278983.75,-28.58,-0.86,3344.972,3313.078,3297.951,2609050.45,2396781.93,2098441.52
2020/11/16,3325.62,3346.97,3346.97,3313.65,2795937.5,36.87,1.11,3339.62,3325.263,3299.666,2547798.4,2449596.55,2132086.62
2020/11/17,3347.15,3347.7,3339.9,3323.95,2836324.75,-7.07,-0.21,3335.57,3332.146,3300.256,2557661.1,2517931.15,2191360.48
2020/11/18,3337.33,3358.89,3347.3,3333.99,2875312.5,7.4,0.22,3336.59,3339.132,3301.37,2590314.3,2616948.28,2246310.04
2020/11/19,3339.09,3367.33,3363.09,3330.45,2532630,15.79,0.47,3341.472,3343.428,3303.899,2663837.7,2643409.83,2289966.55
2020/11/20,3359.6,3380.15,3377.73,3356.31,2612712.25,14.64,0.43,3354.998,3349.985,3308.886,2730583.4,2669816.93,2333497.67
2020/11/23,3384.1,3431.65,3414.49,3377.99,3738720.5,36.76,1.09,3368.502,3354.061,3317.054,2919140,2733469.2,2436567.79
2020/11/24,3407.41,3413.93,3402.82,3396.24,3009941.5,-11.67,-0.34,3381.086,3358.328,3324.479,2953863.35,2755762.23,2512507.09
2020/11/25,3417.52,3423.49,3362.33,3362.33,3221102,-40.49,-1.19,3384.092,3360.341,3329.134,3023021.25,2806667.78,2586971.21
2020/11/26,3360.06,3371.45,3369.73,3344.28,2558868.25,7.4,0.22,3385.42,3363.446,3333.984,3028268.9,2846053.3,2622562.83
2020/11/27,3373.84,3408.31,3408.31,3364.49,2806499,38.58,1.15,3391.536,3373.267,3343.173,3067026.25,2898804.83,2647793.38
2020/11/30,3418.16,3456.74,3391.76,3391.76,3849899.75,-16.55,-0.49,3386.99,3377.746,3351.505,3089262.1,3004201.05,2726898.8
2020/12/1,3388.99,3457.64,3451.94,3386.91,3161889.75,60.18,1.77,3396.814,3388.95,3360.548,3119651.75,3036757.55,2777344.35
2020/12/2,3453.52,3465.73,3449.38,3435.87,3128111.25,-2.56,-0.07,3414.224,3399.158,3369.145,3101053.6,3062037.43,2839492.85
2020/12/3,3448.54,3452.16,3442.14,3428.8,2984599.25,-7.24,-0.21,3428.706,3407.063,3375.246,3186199.8,3107234.35,2875322.09
2020/12/4,3436.73,3448.4,3444.58,3417.05,2562767,2.44,0.07,3435.96,3413.748,3381.867,3137453.4,3102239.83,2886028.38
2020/12/7,3446.65,3449.58,3416.6,3414.31,2545225,-27.98,-0.81,3440.928,3413.959,3384.01,2876518.45,2982890.28,2858179.74
2020/12/8,3417.69,3428.66,3410.18,3403.03,2269073.25,-6.42,-0.19,3432.576,3414.695,3386.512,2697955.15,2908803.45,2832282.84
2020/12/9,3416.08,3422.54,3371.96,3371.92,2607474.25,-38.22,-1.12,3417.092,3415.658,3388,2593827.75,2847440.68,2827054.23
2020/12/10,3365.73,3384.89,3373.28,3357.75,2473083,1.32,0.04,3403.32,3416.013,3389.73,2491524.5,2838862.15,2842457.73
2020/12/11,3381.01,3383.18,3347.19,3325.17,2986171.5,-26.09,-0.77,3383.842,3409.901,3391.584,2576205.4,2856829.4,2877817.11
2020/12/14,3349.53,3371.13,3369.12,3338.63,2398079.25,21.93,0.66,3374.346,3407.637,3392.692,2546776.25,2711647.35,2857924.2
2020/12/15,3366.58,3373.56,3367.23,3348.42,2256674,-1.89,-0.06,3365.756,3399.166,3394.058,2544296.4,2621125.78,2828941.66
2020/12/16,3371.26,3378.66,3366.98,3359.17,2208139.75,-0.25,-0.01,3364.76,3390.926,3395.042,2464429.5,2529128.63,2795583.03
2020/12/17,3367.28,3406.15,3404.87,3354.01,2754636.25,37.89,1.12,3371.078,3387.199,3397.131,2520740.15,2506132.33,2806683.34
2020/12/18,3400.49,3413.81,3394.9,3382.75,2809926.5,-9.97,-0.29,3380.62,3382.231,3397.99,2485491.15,2530848.28,2816544.05
2020/12/21,3394.39,3423.61,3420.57,3381.12,2837598,25.67,0.76,3390.91,3382.628,3398.294,2573394.9,2560085.58,2771487.93
2020/12/22,3410.97,3415.75,3356.78,3353.86,3230376.5,-63.79,-1.86,3388.82,3377.288,3395.992,2768135.4,2656215.9,2782509.68
2020/12/23,3362.47,3394.21,3382.32,3360.2,2995235.25,25.54,0.76,3391.888,3378.324,3396.991,2925554.5,2694992,2771216.34
2020/12/24,3382.19,3394.07,3363.11,3354.02,2750444.5,-19.21,-0.57,3383.536,3377.307,3396.66,2924716.15,2722728.15,2780795.15
2020/12/25,3351.79,3397.01,3396.56,3348.35,2945469,33.45,0.99,3383.868,3382.244,3396.073,2951824.65,2718657.9,2787743.65
2020/12/28,3396.36,3412.52,3397.29,3383.65,3161815.5,0.73,0.02,3379.212,3385.061,3396.349,3016668.15,2795031.53,2753339.44
2020/12/29,3399.29,3407.09,3379.04,3376.09,3117691.75,-18.25,-0.54,3383.664,3386.242,3392.704,2994131.2,2881133.3,2751129.54
2020/12/30,3375.01,3414.45,3414.45,3374.42,2910235.5,35.41,1.05,3390.09,3390.989,3390.958,2977131.25,2951342.88,2740235.75
2020/12/31,3419.73,3474.92,3473.07,3419.73,3356739.25,58.62,1.72,3412.082,3397.809,3392.504,3098390.2,3011553.18,2758842.75
